,A球賽編號,B開賽時間,C賽事類別,D主隊,E客隊,F主,G和,H客,I主,J和,K客,L主,M和,N客,O主,P和,Q客,R主,S主,T和,U和,V客,W客,X主,Y主,Z和,AA和,AB客,AC客,AD球數,AE主,AF客,AG球數,AH主,AI客,AJ球數,AK大,AL細,AM球數,AN大,AO細,AP球數,AQ大,AR細,AS球數,AT大,AU細,AV角球數,AW半場比數,AX半場比數,AY全場比數,AZ全場比數,BA賽果HAD,BB賠率
104,WED 18,2009-08-06 08:50,巴西甲組聯賽,戈亞斯,法林明高,2.0161,3.2107,3.2776,2.0144,3.2219,3.3004,---,---,---,1.95,3.50,3.10,0.0606,0.0300,0.1330,0.0414,0.1546,0.0472,0.0582,0.0289,0.1421,0.0441,0.1556,0.0471,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,2 , 0,3 , 2,H,
105,WED 19,2009-08-06 08:50,巴西甲組聯賽,紐迪高,哥連泰斯,2.6326,3.1828,2.3983,2.5561,3.1840,2.4875,---,---,---,2.40,3.35,2.45,0.1176,0.0447,0.1229,0.0386,0.1443,0.0602,0.1068,0.0418,0.1371,0.0431,0.1774,0.0713,---,---,---,0,1.84,2.00,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 0,H,
106,THU 1,2009-08-06 18:00,澳洲職業聯賽,墨爾本勝利,中岸水手,1.5982,3.5297,5.1103,1.6372,3.5522,5.1668,---,---,---,1.45,3.90,5.60,0.0404,0.0253,0.1093,0.0310,0.4031,0.0789,0.3094,0.1890,0.1228,0.0346,0.7206,0.1395,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 2,0 , 2,A,
107,THU 2,2009-08-07 00:00,歐霸盃,查洛摩亞,燕豪芬,4.0270,3.3629,1.7663,4.2705,3.4418,1.7157,---,---,---,4.30,3.50,1.65,0.3220,0.0800,0.1642,0.0488,0.0582,0.0330,0.4549,0.1065,0.1967,0.0571,0.0726,0.0423,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 1,0 , 1,A,
108,THU 3,2009-08-07 01:00,歐霸盃,特拉維夫夏普爾,哥登堡,1.7580,3.3925,4.0150,1.7758,3.3853,3.9794,---,---,---,1.85,3.35,3.50,0.0582,0.0331,0.1335,0.0394,0.2760,0.0687,0.0788,0.0444,0.1202,0.0355,0.2591,0.0651,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 0,1 , 1,D,
109,THU 4,2009-08-07 01:00,歐霸盃,里爾,施禾奴,1.1260,6.6784,13.6978,1.1272,6.6671,13.8625,---,---,---,1.11,6.50,15.00,0.0204,0.0181,0.8930,0.1337,2.1696,0.1584,0.0213,0.0189,0.8085,0.1213,2.3974,0.1729,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,0 , 0,2 , 0,H,
110,THU 5,2009-08-07 01:00,歐霸盃,施拉雲,特林素,1.8618,3.3350,3.6465,1.9078,3.3164,3.5488,---,---,---,2.00,3.25,3.20,0.0694,0.0373,0.1190,0.0357,0.2752,0.0755,0.1043,0.0547,0.1082,0.0326,0.2493,0.0703,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 1,0 , 2,A,
111,THU 6,2009-08-07 01:00,瑞典超級聯賽,赫根,加爾斯,1.8307,3.3227,4.0023,1.8598,3.3215,3.8935,---,---,---,1.90,3.25,3.45,0.0983,0.0537,0.1304,0.0393,0.3045,0.0761,0.1032,0.0555,0.1427,0.0430,0.2673,0.0687,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,1 , 0,1 , 0,H,
112,THU 7,2009-08-07 01:30,歐霸盃,年青人,畢爾包,2.6458,3.2397,2.3418,2.6338,3.2571,2.3651,---,---,---,2.50,3.25,2.40,0.1062,0.0401,0.1376,0.0425,0.0837,0.0357,0.0993,0.0377,0.1533,0.0471,0.0927,0.0392,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 2,A,
113,THU 8,2009-08-07 02:00,歐霸盃,艾夫斯堡,布拉加,2.1038,3.2273,3.0497,2.1508,3.2136,2.9997,---,---,---,2.15,3.15,2.95,0.0781,0.0371,0.1014,0.0314,0.1516,0.0497,0.1175,0.0546,0.1021,0.0318,0.1469,0.0490,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,2 , 0,2 , 0,H,
114,THU 9,2009-08-07 02:00,歐霸盃,NAC,普隆尼亞,1.6193,3.5051,4.8413,1.6127,3.5227,4.9205,---,---,---,1.62,3.50,4.60,0.0516,0.0319,0.2247,0.0641,0.4662,0.0963,0.0693,0.0429,0.1873,0.0532,0.4365,0.0887,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,2 , 0,3 , 1,H,
115,THU 10,2009-08-07 02:00,歐霸盃,奧洛慕克,鴨巴甸,1.5218,3.7534,5.3643,1.5330,3.7303,5.3641,---,---,---,1.55,3.70,4.80,0.0358,0.0235,0.2257,0.0601,0.4645,0.0866,0.0476,0.0310,0.2114,0.0567,0.4122,0.0768,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,3 , 0,3 , 0,H,
116,THU 11,2009-08-07 02:15,歐霸盃,薩拉熱窩,希爾星堡,2.4173,3.2218,2.6011,2.3186,3.2382,2.7465,---,---,---,2.35,3.20,2.60,0.1316,0.0544,0.1139,0.0354,0.1782,0.0685,0.1528,0.0659,0.1172,0.0362,0.2568,0.0935,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 1,2 , 1,H,
0,THU 12,2009-08-07 02:30,歐霸盃,真特,羅馬,3.7903,3.3560,1.8159,3.7321,3.3378,1.8474,---,---,---,3.55,3.50,1.80,0.2898,0.0765,0.2038,0.0607,0.0666,0.0367,0.2554,0.0684,0.1221,0.0366,0.0838,0.0454,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,0 , 1,1 , 7,A,
1,THU 13,2009-08-07 02:30,歐霸盃,漢堡,蘭達斯,1.1131,7.0613,14.1179,1.1197,7.0686,13.9260,---,---,---,1.14,6.25,12.00,0.0222,0.0199,0.8294,0.1175,2.0936,0.1483,0.0281,0.0251,0.7308,0.1034,1.9947,0.1432,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,0 , 1,0 , 1,A,
2,THU 14,2009-08-07 02:45,歐霸盃,馬瑟韋爾,布加勒斯特星隊,3.2184,3.2230,2.0380,3.3144,3.2406,2.0049,---,---,---,3.25,3.30,1.95,0.2133,0.0663,0.0957,0.0297,0.0698,0.0343,0.2576,0.0777,0.1032,0.0318,0.0699,0.0349,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,1 , 3,A,
3,THU 15,2009-08-07 02:45,歐霸盃,PAOK,華拉倫加,1.3841,4.0363,7.1044,1.3559,4.1661,7.7919,---,---,---,1.25,4.30,11.00,0.0442,0.0320,0.2463,0.0610,1.0972,0.1544,0.0449,0.0331,0.3113,0.0747,1.4682,0.1884,,,,,,,---,---,---,2.5,1.62,2.15,,,,,,,,0 , 0,0 , 1,A,
4,THU 16,2009-08-07 03:00,歐霸盃,富咸,維特拉,1.1150,6.9259,14.8901,1.1143,7.0632,15.2363,---,---,---,1.09,7.20,15.00,0.0166,0.0148,0.8951,0.1292,2.5654,0.1723,0.0165,0.0148,0.9667,0.1369,3.0078,0.1974,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,0 , 0,3 , 0,H,
5,THU 17,2009-08-07 04:00,歐霸盃,費利拿,賓尼耶赫達,1.7239,3.3355,4.3342,1.7336,3.3401,4.3255,---,---,---,1.72,3.25,4.30,0.0526,0.0305,0.1389,0.0416,0.3365,0.0776,0.0666,0.0384,0.1216,0.0364,0.3117,0.0721,,,,,,,---,---,---,2.5,2.25,1.57,,,,,,,,0 , 1,0 , 1,A,
6,THU 18,2009-08-07 08:00,巴西甲組聯賽,普丹迪,維多利亞,1.8911,3.2462,3.6465,1.8682,3.2730,3.7199,---,---,---,1.80,3.55,3.50,0.0700,0.0370,0.1239,0.0382,0.2016,0.0553,0.0646,0.0346,0.1531,0.0468,0.2297,0.0618,,,,,,,---,---,---,2.5,1.55,2.29,,,,,,,,2 , 0,4 , 0,H,
7,THU 19,2009-08-07 08:00,巴西甲組聯賽,富明尼斯,利斯菲體育會,1.8208,3.2649,3.8980,1.8077,3.2776,3.9827,---,---,---,1.75,3.45,3.80,0.0481,0.0264,0.1101,0.0337,0.2342,0.0601,0.0532,0.0294,0.1196,0.0365,0.2982,0.0749,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,3 , 0,5 , 1,H,
8,THU 20,2009-08-07 08:00,巴西甲組聯賽,彭美拉斯,甘美奧,1.7041,3.3786,4.3628,1.7086,3.3749,4.3903,---,---,---,1.72,3.50,3.90,0.0453,0.0266,0.1298,0.0384,0.2211,0.0507,0.0472,0.0276,0.1327,0.0393,0.2816,0.0641,,,,,,,---,---,---,2.5,1.75,1.95,,,,,,,,1 , 1,1 , 1,D,
9,THU 21,2009-08-07 08:30,美國職業聯賽,FC達拉斯,侯斯頓戴拿模,2.3106,3.1973,2.8608,2.6629,3.1839,2.4511,---,---,---,2.75,3.20,2.25,0.3468,0.1501,0.1007,0.0315,0.4081,0.1426,0.3276,0.1230,0.1102,0.0346,0.3282,0.1339,---,---,---,0/+0.5,1.77,2.10,---,---,---,2.5,1.85,1.85,,,,,,,,1 , 0,1 , 0,H,
10,FRI 1,2009-08-07 18:00,澳洲職業聯賽,阿德萊德聯,珀斯光輝,2.0445,3.2187,3.2825,1.9767,3.2635,3.4890,---,---,---,1.70,3.55,3.95,0.0633,0.0310,0.0877,0.0272,0.2034,0.0620,0.0999,0.0506,0.1112,0.0341,0.3110,0.0891,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 0,1 , 0,H,
11,FRI 2,2009-08-08 00:00,荷蘭甲組聯賽,奈梅亨,海倫芬,2.5145,3.2078,2.5703,2.4836,3.2205,2.6129,---,---,---,2.35,3.45,2.45,0.1111,0.0442,0.1091,0.0340,0.2081,0.0809,0.1057,0.0425,0.1126,0.0350,0.2169,0.0830,---,---,---,0,1.80,2.05,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 0,4 , 1,H,
12,FRI 3,2009-08-08 00:00,德國乙組聯賽,卡爾斯魯厄,亞琛,1.9442,3.2604,3.5728,2.0123,3.2607,3.4326,---,---,---,2.05,3.40,2.95,0.0661,0.0340,0.0995,0.0305,0.1929,0.0540,0.1206,0.0599,0.0980,0.0301,0.2583,0.0753,,,,,,,---,---,---,2.5,1.68,2.05,,,,,,,,0 , 0,1 , 1,D,
13,FRI 4,2009-08-08 00:00,德國乙組聯賽,奧柏侯遜,柏林聯,2.2344,3.2071,2.9376,2.2363,3.2119,2.9541,---,---,---,2.00,3.25,3.20,0.0614,0.0275,0.0904,0.0282,0.1639,0.0558,0.0707,0.0316,0.1012,0.0315,0.1595,0.0540,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,0 , 1,0 , 3,A,
14,FRI 5,2009-08-08 00:00,德國乙組聯賽,聖保利,艾倫,1.6574,3.4742,4.8127,1.6263,3.5210,5.0564,---,---,---,1.52,3.90,4.80,0.0645,0.0389,0.1414,0.0407,0.5545,0.1152,0.0615,0.0378,0.1471,0.0418,0.5083,0.1005,,,,,,,---,---,---,2.5,1.60,2.19,,,,,,,,1 , 1,2 , 1,H,
15,FRI 6,2009-08-08 02:30,德國甲組聯賽,禾夫斯堡,史特加,1.9974,3.3010,3.4708,1.9534,3.3599,3.6425,---,---,---,1.70,3.75,3.75,0.0851,0.0426,0.1211,0.0367,0.2009,0.0579,0.0769,0.0394,0.1661,0.0494,0.2960,0.0813,,,,,,,---,---,---,2.5,1.48,2.45,,,,,,,,0 , 0,2 , 0,H,
16,FRI 7,2009-08-08 02:45,荷蘭甲組聯賽,阿爾克馬爾,鹿特丹斯巴達,1.2448,5.1137,10.0149,1.2432,5.1416,10.1835,---,---,---,1.18,5.70,10.00,0.0264,0.0212,0.3399,0.0665,1.1061,0.1104,0.0264,0.0213,0.3489,0.0679,1.2232,0.1201,,,,,,,---,---,---,2.5,1.45,2.55,,,,,,,,1 , 0,2 , 0,H,
17,FRI 8,2009-08-08 03:00,英格蘭冠軍聯賽,米杜士堡,錫菲聯,2.0543,3.2067,3.3418,2.1469,3.1919,3.2168,---,---,---,2.10,3.15,3.05,0.0840,0.0409,0.0789,0.0246,0.1800,0.0539,0.1402,0.0653,0.0835,0.0262,0.2137,0.0664,,,,,,,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 0,0 , 0,D,
18,SAT 1,2009-08-08 15:30,澳洲職業聯賽,北昆士蘭風暴,FC悉尼,3.1750,3.1950,2.0981,3.3404,3.2163,2.0496,---,---,---,3.20,3.35,1.95,0.1559,0.0491,0.0588,0.0184,0.0478,0.0228,0.2667,0.0798,0.0775,0.0241,0.0793,0.0387,---,---,---,0/+0.5,2.05,1.80,---,---,---,2.5,1.88,1.82,,,,,,,,1 , 2,2 , 3,A,
19,SAT 2,2009-08-08 17:30,澳洲職業聯賽,布里斯班獅吼,黃金海岸聯,2.3550,3.1903,2.7081,2.3094,3.2083,2.8175,---,---,---,2.20,3.35,2.70,0.0990,0.0420,0.0587,0.0184,0.1747,0.0645,0.0976,0.0423,0.0702,0.0219,0.2301,0.0817,---,---,---,0/-0.5,1.98,1.86,---,---,---,2.5,1.85,1.85,,,,,,,,0 , 1,1 , 3,A,
20,SAT 3,2009-08-08 18:00,球會賽,韓職明星隊,日職明星隊,2.3329,3.2571,2.6471,2.6729,3.2000,2.3543,---,---,---,2.40,3.70,2.30,0.1773,0.0760,0.1498,0.0460,0.1708,0.0645,0.1695,0.0634,0.0535,0.0167,0.1137,0.0483,,,,,,,---,---,---,2.5,1.33,3.00,,,,,,,,0 , 1,1 , 4,A,
21,SAT 4,2009-08-08 19:00,德國乙組聯賽,杜塞爾多夫,柏達邦,1.9162,3.2779,3.6506,1.9219,3.2826,3.6688,---,---,---,1.90,3.35,3.35,0.0924,0.0482,0.1073,0.0327,0.2802,0.0768,0.0886,0.0461,0.1158,0.0353,0.2466,0.0672,,,,,,,---,---,---,2.5,1.85,1.85,,,,,,,,3 , 0,3 , 0,H,
22,SAT 5,2009-08-08 19:00,德國乙組聯賽,凱沙羅頓,格雷特霍夫,1.8467,3.3234,3.8770,1.8613,3.3240,3.8864,---,---,---,1.75,3.60,3.65,0.0499,0.0270,0.1158,0.0349,0.2134,0.0550,0.1444,0.0776,0.1743,0.0524,0.2173,0.0559,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,2 , 0,2 , 1,H,
23,SAT 6,2009-08-08 19:30,英格蘭甲組聯賽,基寧咸,史雲頓,2.2627,3.1904,2.8582,2.2727,3.1957,2.8630,---,---,---,2.25,3.25,2.70,0.0659,0.0291,0.1051,0.0330,0.1070,0.0374,0.0703,0.0309,0.1073,0.0336,0.1106,0.0386,---,---,---,0,1.78,2.08,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 0,5 , 0,H,
24,SAT 7,2009-08-08 19:45,英格蘭甲組聯賽,修咸頓,米禾爾,2.0381,3.2162,3.2955,2.0536,3.2130,3.2992,---,---,---,2.05,3.25,3.05,0.0683,0.0335,0.0976,0.0304,0.1584,0.0481,0.0804,0.0391,0.0990,0.0308,0.1600,0.0485,---,---,---,0/-0.5,1.79,2.07,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 0,1 , 1,D,
25,SAT 8,2009-08-08 20:00,意大利超級盃,國際米蘭,拉素,1.7069,3.3342,4.7261,1.7098,3.3336,4.8101,---,---,---,1.55,3.50,5.25,0.0570,0.0334,0.1257,0.0377,0.3821,0.0808,0.0746,0.0436,0.1661,0.0498,0.4148,0.0862,,,,,,,---,---,---,2.5,1.90,1.80,,,,,,,,0 , 0,1 , 2,A,
26,SAT 9,2009-08-08 21:30,德國甲組聯賽,多蒙特,科隆,1.6759,3.4885,4.8138,1.6115,3.6272,5.3535,---,---,---,1.50,3.90,5.00,0.0763,0.0455,0.1660,0.0476,0.4883,0.1014,0.0621,0.0385,0.2455,0.0677,0.7071,0.1321,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,1 , 0,H,
27,SAT 10,2009-08-08 21:30,德國甲組聯賽,哈化柏林,漢諾威,1.7918,3.3701,4.2057,1.7926,3.3989,4.2684,---,---,---,1.72,3.60,3.80,0.0513,0.0286,0.1401,0.0416,0.2844,0.0676,0.0625,0.0349,0.1505,0.0443,0.3034,0.0711,,,,,,,---,---,---,2.5,1.70,2.02,,,,,,,,0 , 0,1 , 0,H,
28,SAT 11,2009-08-08 21:30,德國甲組聯賽,緬恩斯,利華古遜,3.2791,3.2717,2.0783,3.5777,3.3394,1.9719,---,---,---,3.25,3.45,1.90,0.2593,0.0791,0.1462,0.0447,0.1217,0.0586,0.2744,0.0767,0.1768,0.0529,0.0833,0.0422,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 2,2 , 2,D,
29,SAT 12,2009-08-08 21:30,德國甲組聯賽,紐倫堡,史浩克04,3.2096,3.2341,2.1301,3.1842,3.2290,2.1661,---,---,---,3.00,3.20,2.10,0.1730,0.0539,0.0948,0.0293,0.0771,0.0362,0.1612,0.0506,0.0956,0.0296,0.1220,0.0563,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,0 , 1,1 , 2,A,
30,SAT 13,2009-08-08 21:30,德國甲組聯賽,雲達不來梅,法蘭克福,1.4164,4.0899,7.2222,1.4045,4.1834,7.4630,---,---,---,1.35,4.40,6.50,0.0395,0.0279,0.2753,0.0673,0.7655,0.1060,0.0354,0.0252,0.3095,0.0740,0.8884,0.1190,,,,,,,---,---,---,2.5,1.42,2.65,,,,,,,,2 , 2,2 , 3,A,
31,SAT 14,2009-08-08 22:00,英格蘭冠軍聯賽,卡迪夫城,斯肯索普,1.6455,3.4394,4.9553,1.6599,3.4289,4.9496,---,---,---,1.65,3.35,4.55,0.0389,0.0237,0.1360,0.0395,0.3401,0.0686,0.0645,0.0388,0.1319,0.0385,0.3902,0.0788,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,3 , 0,4 , 0,H,
32,SAT 15,2009-08-08 22:00,英格蘭冠軍聯賽,水晶宮,普利茅夫,1.8636,3.2515,3.8929,1.8635,3.2579,3.9279,---,---,---,1.83,3.20,3.80,0.0539,0.0289,0.1086,0.0334,0.2237,0.0575,0.0501,0.0269,0.1127,0.0346,0.2506,0.0638,,,,,,,---,---,---,2.5,2.19,1.60,,,,,,,,0 , 1,1 , 1,D,
33,SAT 16,2009-08-08 22:00,英格蘭冠軍聯賽,打比郡,彼德堡,1.9547,3.2288,3.5862,2.0219,3.2212,3.4610,---,---,---,2.05,3.15,3.15,0.0750,0.0383,0.1097,0.0340,0.2025,0.0565,0.1228,0.0607,0.1115,0.0346,0.2069,0.0598,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,1 , 0,2 , 1,H,
34,SAT 17,2009-08-08 22:00,英格蘭冠軍聯賽,李斯特城,史雲斯,2.2044,3.1815,3.0070,2.1986,3.1812,3.0536,---,---,---,2.05,3.15,3.15,0.0659,0.0299,0.1077,0.0338,0.1659,0.0552,0.0641,0.0291,0.1078,0.0339,0.1910,0.0626,---,---,---,0/-0.5,1.91,1.93,---,---,---,2.5,2.20,1.59,,,,,,,,0 , 1,2 , 1,H,
35,SAT 18,2009-08-08 22:00,英格蘭冠軍聯賽,普雷斯頓,布里斯托城,2.0017,3.2120,3.4610,2.0316,3.2152,3.4169,---,---,---,2.05,3.15,3.15,0.0808,0.0404,0.1070,0.0333,0.2030,0.0586,0.0913,0.0449,0.1146,0.0356,0.1796,0.0526,---,---,---,0/-0.5,1.90,1.94,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,2 , 2,D,
36,SAT 19,2009-08-08 22:00,英格蘭冠軍聯賽,昆士柏流浪,黑池,1.7069,3.3690,4.6027,1.7103,3.3605,4.6495,---,---,---,1.68,3.30,4.50,0.0515,0.0302,0.1510,0.0448,0.3047,0.0662,0.0500,0.0292,0.1192,0.0355,0.3129,0.0673,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,1 , 1,D,
37,SAT 20,2009-08-08 22:00,英格蘭冠軍聯賽,雷丁,諾定咸森林,1.8485,3.2767,3.9491,1.8675,3.2721,3.9212,---,---,---,1.88,3.25,3.55,0.0637,0.0345,0.1145,0.0349,0.2742,0.0694,0.0794,0.0425,0.1129,0.0345,0.2553,0.0651,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 0,0 , 0,D,
38,SAT 21,2009-08-08 22:00,英格蘭冠軍聯賽,錫周三,班士利,1.9024,3.2406,3.7473,1.9344,3.2344,3.7060,---,---,---,1.95,3.15,3.40,0.0602,0.0316,0.1045,0.0323,0.2160,0.0576,0.1022,0.0529,0.1028,0.0318,0.2192,0.0592,,,,,,,---,---,---,2.5,2.15,1.62,,,,,,,,2 , 0,2 , 2,D,
39,SAT 22,2009-08-08 22:00,英格蘭冠軍聯賽,屈福特,唐卡士打,1.9982,3.2201,3.4554,2.0195,3.2211,3.4357,---,---,---,2.00,3.20,3.25,0.0765,0.0383,0.1068,0.0332,0.1827,0.0529,0.0880,0.0436,0.1103,0.0342,0.1667,0.0485,,,,,,,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 1,1 , 1,D,
40,SAT 23,2009-08-08 22:00,英格蘭甲組聯賽,白禮頓,華素爾,1.8376,3.2911,3.9067,1.8467,3.2956,3.9070,---,---,---,1.80,3.40,3.65,0.0702,0.0382,0.0778,0.0236,0.2350,0.0602,0.0663,0.0359,0.0844,0.0256,0.2317,0.0593,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 1,0 , 1,A,
41,SAT 24,2009-08-08 22:00,英格蘭甲組聯賽,布里斯托流浪,奧連特,1.9253,3.2548,3.6066,1.9392,3.2628,3.6068,---,---,---,1.90,3.30,3.40,0.0579,0.0301,0.0730,0.0224,0.1818,0.0504,0.0611,0.0315,0.0867,0.0266,0.1630,0.0452,,,,,,,---,---,---,2.5,1.95,1.75,,,,,,,,1 , 1,1 , 2,A,
42,SAT 25,2009-08-08 22:00,英格蘭甲組聯賽,卡素爾,賓福特,2.1166,3.2149,3.1452,2.1936,3.2056,3.0260,---,---,---,2.15,3.20,2.90,0.1112,0.0525,0.0754,0.0235,0.1713,0.0545,0.1455,0.0663,0.0711,0.0222,0.1613,0.0533,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,1 , 1,1 , 3,A,
43,SAT 26,2009-08-08 22:00,英格蘭甲組聯賽,查爾頓,韋甘比,1.6559,3.4263,4.7848,1.6586,3.4345,4.8226,---,---,---,1.65,3.45,4.40,0.0376,0.0227,0.1057,0.0309,0.3099,0.0648,0.0398,0.0240,0.1210,0.0352,0.3085,0.0640,,,,,,,---,---,---,2.5,2.02,1.70,,,,,,,,2 , 1,3 , 2,H,
44,SAT 27,2009-08-08 22:00,英格蘭甲組聯賽,列斯聯,埃克塞特,1.4428,3.8356,6.6048,1.4361,3.8878,6.7997,---,---,---,1.40,3.95,6.50,0.0294,0.0204,0.1793,0.0467,0.6083,0.0921,0.0297,0.0207,0.2242,0.0577,0.7363,0.1083,,,,,,,---,---,---,2.5,1.78,1.92,,,,,,,,1 , 0,2 , 1,H,
45,SAT 28,2009-08-08 22:00,英格蘭甲組聯賽,米爾頓凱恩斯,哈特普爾,1.6205,3.5003,5.0013,1.6016,3.5565,5.1931,---,---,---,1.50,3.70,5.40,0.0312,0.0192,0.1054,0.0301,0.2721,0.0544,0.0382,0.0239,0.1765,0.0496,0.4861,0.0936,,,,,,,---,---,---,2.5,1.80,1.90,,,,,,,,0 , 0,0 , 0,D,
46,SAT 29,2009-08-08 22:00,英格蘭甲組聯賽,諾域治,高車士打,1.7691,3.3379,4.1614,1.7852,3.3416,4.1409,---,---,---,1.78,3.30,3.90,0.0547,0.0309,0.1137,0.0341,0.2191,0.0527,0.0566,0.0317,0.1278,0.0383,0.2190,0.0529,,,,,,,---,---,---,2.5,1.88,1.82,,,,,,,,0 , 5,1 , 7,A,
47,SAT 30,2009-08-08 22:00,英格蘭甲組聯賽,奧咸,史托港,1.7675,3.3413,4.1694,1.7450,3.3721,4.3408,---,---,---,1.65,3.55,4.30,0.0428,0.0242,0.1047,0.0313,0.2853,0.0684,0.0429,0.0246,0.1280,0.0379,0.4178,0.0962,,,,,,,---,---,---,2.5,1.92,1.78,,,,,,,,0 , 0,0 , 0,D,
48,SAT 31,2009-08-08 22:00,英格蘭甲組聯賽,修安聯,哈特斯菲爾德,2.3664,3.1876,2.7210,2.4226,3.1881,2.6802,---,---,---,2.45,3.25,2.45,0.1177,0.0497,0.1009,0.0317,0.0959,0.0352,0.1530,0.0632,0.1068,0.0335,0.0984,0.0367,---,---,---,0,1.98,1.86,---,---,---,2.5,2.00,1.72,,,,,,,,1 , 0,2 , 2,D,
49,SAT 32,2009-08-08 22:00,英格蘭甲組聯賽,伊奧維,燦美爾,2.4916,3.1741,2.5811,2.4860,3.1794,2.6031,---,---,---,2.45,3.10,2.55,0.0704,0.0283,0.0867,0.0273,0.0880,0.0341,0.0589,0.0237,0.0916,0.0288,0.1053,0.0405,---,---,---,0,1.79,2.07,---,---,---,2.5,2.15,1.62,,,,,,,,1 , 0,2 , 0,H,
50,SAT 33,2009-08-08 22:00,瑞典超級聯賽,AIK蘇納,布洛馬波卡納,1.5296,3.6454,5.9109,1.5436,3.6272,5.8215,---,---,---,1.60,3.45,4.80,0.0463,0.0303,0.1733,0.0475,0.5166,0.0874,0.0595,0.0385,0.1710,0.0472,0.5102,0.0876,,,,,,,---,---,---,2.5,2.10,1.65,,,,,,,,0 , 0,2 , 1,H,
51,SAT 34,2009-08-08 22:00,瑞典超級聯賽,特利堡,馬模,2.5776,3.1412,2.5649,2.6966,3.1555,2.4698,---,---,---,3.10,3.00,2.15,0.2025,0.0786,0.1547,0.0492,0.1616,0.0630,0.2439,0.0904,0.1292,0.0409,0.1451,0.0587,,,,,,,---,---,---,2.5,2.05,1.68,,,,,,,,0 , 1,0 , 2,A,
52,SAT 35,2009-08-08 22:00,挪威盃,阿里辛特,史達比克,3.2502,3.3218,2.0318,3.4388,3.3626,1.9614,---,---,---,3.50,3.55,1.80,0.2326,0.0716,0.1623,0.0489,0.0948,0.0467,0.2867,0.0834,0.1794,0.0534,0.0849,0.0433,,,,,,,---,---,---,2.5,1.65,2.10,,,,,,,,1 , 1,3 , 1,H,
53,SAT 36,2009-08-09 00:30,德國甲組聯賽,賀芬咸,拜仁慕尼黑,3.8437,3.3624,1.8707,3.7324,3.3367,1.9322,---,---,---,3.50,3.40,1.85,0.2390,0.0622,0.1524,0.0453,0.0762,0.0407,0.2525,0.0676,0.1441,0.0432,0.1159,0.0600,,,,,,,---,---,---,2.5,1.59,2.20,,,,,,,,1 , 1,1 , 1,D,
54,SAT 37,2009-08-09 00:30,英格蘭冠軍聯賽,西布朗,紐卡素,2.1932,3.2020,3.0267,2.0396,3.2390,3.4314,---,---,---,1.95,3.25,3.30,0.1004,0.0458,0.1173,0.0366,0.2316,0.0765,0.1363,0.0668,0.1306,0.0403,0.4435,0.1293,---,---,---,-0.5,1.95,1.82,---,---,---,2.5,1.90,1.80,,,,,,,,1 , 0,1 , 1,D,
55,SAT 38,2009-08-09 00:45,荷蘭甲組聯賽,阿積士,華域克,1.1532,6.4498,12.9168,1.1460,6.6253,13.5466,---,---,---,1.07,8.00,17.00,0.0235,0.0204,0.7477,0.1159,2.0747,0.1606,0.0251,0.0219,0.7825,0.1181,2.2851,0.1687,,,,,,,---,---,---,3.5,1.85,1.85,,,,,,,,1 , 1,4 , 1,H,
